Categoría,Página,Posición,Descripción,Precio Normal,Precio Descuento,Imagen URL,Tallas
Bebés,1,10,Vestido para niña manga larga con cuello,125990.0,75594.0,https://offcorss.vtexassets.com/arquivos/ids/857746/42250311-Naranja-12-0822_1.jpg?v=638545061801400000,"2T, 3T, 4T, 5T, 6"
Bebés,1,11,Jean super skinny para niña,119990.0,71994.0,https://offcorss.vtexassets.com/arquivos/ids/853159/42361301-Indigo-Dirty_1.jpg?v=638515690373870000,"2T, 3T, 4T, 5T, 6"
Bebés,1,12,Chaleco para niña con bolsillos de parche,89990.0,53994.0,https://offcorss.vtexassets.com/arquivos/ids/857814/42280001-Amarillo-11-0604_1.jpg?v=638545062114900000,"XS, XXS"
Bebés,1,13,Overall largo para niña con bolsillos,119990.0,71994.0,https://offcorss.vtexassets.com/arquivos/ids/857579/42082381-Amarillo-11-0604_1.jpg?v=638545061075670000,"2T, 3T, 4T, 5T, 6"
Bebés,1,14,Denim silueta super skinny para niña,105990.0,63594.0,https://offcorss.vtexassets.com/arquivos/ids/854327/42361082-Indigo-Medio_1.jpg?v=638532288080870000,"2T, 3T, 4T, 5T"
Bebés,1,15,Camisa manga corta con boleros para niña,99990.0,59994.0,https://offcorss.vtexassets.com/arquivos/ids/854240/42045711-Gris-11-0601_1.jpg?v=638527858442170000,"2T, 3T, 4T, 5T, 6"
Bebés,1,16,Camisa manga larga con bolero para niña,95990.0,57594.0,https://offcorss.vtexassets.com/arquivos/ids/854321/42045251-Amarillo-15-1046_1.jpg?v=638532214281630000,"24, 2T, 3T, 4T, 5T"
Bebés,1,17,Denim silueta super skinny para niña,105990.0,63594.0,https://offcorss.vtexassets.com/arquivos/ids/854329/42361081-Indigo-Claro_1.jpg?v=638532289032100000,"2T, 3T, 4T, 5T"
Bebés,1,18,Falda-short con boleros para niña,65990.0,26396.0,https://offcorss.vtexassets.com/arquivos/ids/854250/42074112-Amarillo-15-1046_1.jpg?v=638527858498530000,"24, 2T, 3T, 4T, 5T"
Bebés,1,19,Jean slouchy para niña,115990.0,69594.0,https://offcorss.vtexassets.com/arquivos/ids/854172/42361152-Indigo-Claro_1.jpg?v=638527858165800000,"2T, 3T, 4T, 5T, 6"
Bebés,1,20,Camisa con boleros para niña,99990.0,59994.0,https://offcorss.vtexassets.com/arquivos/ids/827127/42045582-Violeta-13-3820_1.jpg?v=638385314580330000,"2T, 3T, 4T, 5T, 6, 2T, 3T, 4T, 5T, 6"
Bebés,1,21,Pantalón sudadera para niña,85990.0,51594.0,https://offcorss.vtexassets.com/arquivos/ids/854152/42264072-Violeta-14-3206_1.jpg?v=638527858084630000,"2T, 3T, 4T, 5T, 6"
Bebés,1,22,Leggings para niña,50990.0,30594.0,https://offcorss.vtexassets.com/arquivos/ids/854132/42263541-Rosado-11-1408_1.jpg?v=638527858007800000,"2T, 3T, 4T, 5T, 6"
Bebés,1,23,Vestido de baño entero para niña,89990.0,53994.0,https://offcorss.vtexassets.com/arquivos/ids/853971/42021731-Amarillo-12-0740_1.jpg?v=638527857209030000,"2T, 3T, 4T, 5T, 6"
Bebés,1,24,Jean slouchy para niña,115990.0,69594.0,https://offcorss.vtexassets.com/arquivos/ids/806959/42361152-Indigo-Medio_1.jpg?v=638284889036400000,"2T, 3T, 4T, 5T, 6"
